SenatorBaldwin,1321920991510044672,2020-10-29 21:04:59,".@realDonaldTrump and @VP Pence are doing 4 superspreader events while our 7 day average number of new daily #COVID19 infections in Wisconsin is 4,128, a new record high.

Trump doesn’t care about your health and safety. He only cares about himself. https://t.co/cq1e9f8FPG"
SenatorBaldwin,1321907155029626887,2020-10-29 20:10:00,"The Trump administration needs to issue enforceable health &amp; safety standards to protect workers during this deadly pandemic

The House passed my legislation to force them but Mitch McConnell put it in his legislative graveyard.

OSHA should do its job!
https://t.co/McAA0GGpNu"
SenatorBaldwin,1321891252095377409,2020-10-29 19:06:48,"Wisconsin is on track to run out of ICU beds.

@VP Pence held a superspreader event yesterday and @realDonaldTrump has one tomorrow.

This is their response to Wisconsin hospitals filling up with #COVID19 patients. ⬇️ https://t.co/BmQeJzHJcf"
SenatorBaldwin,1321875291178967041,2020-10-29 18:03:23,"Wisconsin has lost 2,262 dairy farms since Trump took office and 266 have gone out of business this year. Our dairy farmers work hard and need relief from USDA during the #COVID19 pandemic. https://t.co/6VejrQeEdL"
SenatorBaldwin,1321510911174213632,2020-10-28 17:55:28,"Marathon County #COVID19 infections surged by 67% after Trump’s last superspreader event and now @VP Pence is back after 344 more people in the county have tested positive in just the last week. 

Trump and Pence don't care about protecting our health. 
https://t.co/7BMMMWWzKJ"
SenatorBaldwin,1321480594312757248,2020-10-28 15:55:00,"USDA changed their pandemic relief program to exclude dairy losses related to meat production, and that’s unfair to our farmers. 
 
I called on the Trump admin to immediately reverse its decision to decrease #COVID19 relief available to WI dairy farmers. 
https://t.co/6aSq2Ymt0N"
SenatorBaldwin,1321174074618302464,2020-10-27 19:37:00,"Wisconsin shattered a single day record of new #COVID19 infections (5,262) and deaths (64).

Trump is holding a superspreader event today and @VP Pence has one tomorrow. 

@realDonaldTrump has given up on controlling this deadly pandemic &amp; we are paying the price with lost lives."
SenatorBaldwin,1321118109986660356,2020-10-27 15:54:37,"President Trump has not only given up trying to control the #COVID19 pandemic, he is making it worse with superspreader political events and showing just how much he disrespects the hard work of our frontline health care workers. https://t.co/mY0tjnPXrT"
SenatorBaldwin,1320843504776585217,2020-10-26 21:43:26,"Senate Republicans are ramming a vote on Trump's Supreme Court nomination in order to do what Trump wants – overturn the Affordable Care Act completely, terminate people’s health care, and take away protections for people with pre-existing health conditions. #WhatsAtStake https://t.co/EsPISfB3lZ"
SenatorBaldwin,1320763527339134977,2020-10-26 16:25:38,".@VP Pence is the head of the White House #COVID19 Task Force and the Trump Administration has made it clear, “We’re not going to control the pandemic.”
 
Pence should be in quarantine and start working to #StoptheSpread of this deadly virus. https://t.co/y9V65E10QM"
SenatorBaldwin,1320753116090949632,2020-10-26 15:44:15,"RT @MSpicuzzaMJS: Wisconsin @SenatorBaldwin warns against overturning the Affordable Care Act, adding that Wisconsinites infected by COVID-…"
SenatorBaldwin,1320747623997997057,2020-10-26 15:22:26,"RT @peoplefor: TODAY: We're rallying to call on Senators to protect our health care and vote NO on Amy Coney Barrett.

Hear from @SenSchume…"
SenatorBaldwin,1320747546034216962,2020-10-26 15:22:07,RT @SenateDems: .@SenatorBaldwin took to the floor to demand Republicans come to the table and pass COVID relief instead of ramming a Supre…
SenatorBaldwin,1320433928520503298,2020-10-25 18:35:55,.@realDonaldTrump wants #SCOTUS to terminate Zoe’s health care and take away her protections for pre-existing health conditions. He has nominated Amy Coney Barrett to do it and now Senate Republicans are giving Trump what he wants instead of what Zoe needs. #WhatsAtStake https://t.co/mfyaHK8Ft0
SenatorBaldwin,1320429775442321408,2020-10-25 18:19:25,"Mariah from La Crosse is sharing her story about #WhatsAtStake because she is horrified that @realDonaldTrump's #SCOTUS nominee, Amy Coney Barrett, will do what he wants - overturn the #ACA and terminate her health care. https://t.co/ezyJ4WcsKk"
SenatorBaldwin,1320409591335747590,2020-10-25 16:59:13,"Without the #ACA, Kiara in Arcadia fears she would not be able to receive the medical care she needs to live.

She cannot afford to have Trump’s #SCOTUS pick overturn the Affordable Care Act and terminate the health care she needs. #WhatsAtStake https://t.co/xlaxvgFvjp"
SenatorBaldwin,1319744048115089409,2020-10-23 20:54:35,"Today, Wisconsin reported 42 more #COVID19 deaths and we currently have 39,163 active infections.

What is @realDonaldTrump doing to stop the spread of this deadly pandemic? 

Nothing. He is coming to Wisconsin to hold another superspreader event."
